4,teacher,student,male,female
6445,0,1,0,1
6446,0,1,0,1
6447,1,0,0,1
6448,0,1,1,0
6449,0,1,0,1
6450,0,1,0,1
6451,0,1,1,0
6452,0,1,0,1
6453,0,1,1,0
6454,0,1,1,0
6455,0,1,1,0
6456,0,1,0,1
6457,0,1,1,0
6458,0,1,0,1
6459,0,1,1,0
6460,0,1,1,0
6461,0,1,1,0
6462,0,1,1,0
6463,0,1,0,1
6464,0,1,0,1
6465,0,1,0,1
6466,0,1,1,0
6467,0,1,0,1
6468,0,1,1,0
6469,0,1,1,0
6470,1,0,1,0
6471,0,1,0,1
6472,0,1,1,0
6473,0,1,0,1
6474,0,1,0,1
6475,0,1,0,1
6476,0,1,1,0
6477,0,1,1,0
6478,0,1,0,1
6479,1,0,0,1
6480,1,0,0,1
6481,0,1,1,0
6482,0,1,0,1
6483,0,1,1,0
6484,0,1,0,1
6485,1,0,0,1
6486,1,0,1,0
6487,0,1,1,0
6488,0,1,0,1
6489,0,1,1,0
6490,1,0,1,0
6491,0,1,0,1
6492,0,1,0,1
6493,0,1,0,1
6494,0,1,1,0
6495,0,1,1,0
6496,1,0,0,1
6497,0,1,0,1
6498,1,0,1,0
6499,1,0,1,0
6500,0,1,1,0
6501,0,1,0,1
6502,1,0,0,1
6503,0,1,0,1
6504,0,1,0,1
6505,0,1,1,0
6506,0,1,1,0
6507,0,1,1,0
6508,0,1,1,0
6509,0,1,1,0
6510,0,1,1,0
6511,1,0,1,0
6512,0,1,1,0
6513,0,1,1,0
6514,1,0,1,0
6515,0,1,1,0
6516,0,1,1,0
6517,1,0,0,1
6518,0,1,0,1
6519,0,1,1,0
6520,0,1,0,1
6521,0,1,0,1
6522,0,1,0,1
6523,0,1,0,1
6524,1,0,1,0
6525,0,1,0,1
6526,0,1,0,1
6527,1,0,0,1
6528,0,1,0,1
6529,0,1,0,1
6530,1,0,0,1
6531,0,1,0,1
6532,0,1,0,1
6533,0,1,1,0
6534,0,1,0,1
6535,0,1,1,0
6536,0,1,0,1
6537,0,1,0,1
6538,0,1,0,1
6539,0,1,0,1
6540,0,1,0,1
6541,0,1,1,0
6542,0,1,0,1
6543,0,1,0,1
6544,0,1,0,1
6545,0,1,0,1
6546,0,1,0,1
6547,0,1,0,1
6548,0,1,0,1
6549,0,1,1,0
6550,0,1,1,0
6551,0,1,1,0
6552,0,1,0,1
6553,0,1,1,0
6554,0,1,0,1
6555,0,1,0,1
6556,0,1,0,1
6557,0,1,0,1
6558,0,1,0,1
6559,0,1,0,1
6560,0,1,0,1
6561,0,1,1,0
6562,0,1,1,0
6563,0,1,0,1
6564,0,1,1,0
6565,0,1,0,1
6566,0,1,1,0
6567,0,1,1,0
6568,0,1,1,0
6569,0,1,0,1
6570,0,1,1,0
6571,0,1,0,1
6572,0,1,0,1
6573,0,1,0,1
6574,0,1,0,1
6575,0,1,0,1
6576,0,1,1,0
6577,0,1,0,1
6578,0,1,0,1
6579,0,1,0,1
6580,0,1,0,1
6581,0,1,0,1
6582,0,1,1,0
6583,0,1,0,1
6584,0,1,0,1
6585,0,1,0,1
6586,0,1,1,0
6587,0,1,0,1
6588,0,1,0,1
6589,0,1,1,0
6590,0,1,1,0
6591,1,0,0,1
6592,0,1,1,0
6593,0,1,0,1
6594,0,1,1,0
6595,0,1,1,0
6596,0,1,1,0
6597,0,1,0,1
6598,1,0,1,0
6599,0,1,1,0
6600,0,1,1,0
6601,0,1,0,1
6602,0,1,0,1
6603,0,1,0,1
6604,0,1,1,0
6605,0,1,0,1
6606,0,1,0,1
6607,0,1,0,1
6608,0,1,0,1
6609,0,1,0,1
6610,1,0,1,0
6611,0,1,0,1
6612,0,1,0,1
6613,0,1,0,1
6614,0,1,1,0
6615,0,1,0,1
6616,0,1,1,0
6617,1,0,1,0
6618,0,1,1,0
6619,0,1,1,0
6620,0,1,1,0
6621,0,1,0,1
6622,0,1,0,1
6623,0,1,1,0
6624,0,1,1,0
6625,1,0,1,0
6626,0,1,1,0
6627,0,1,0,1
6628,0,1,0,1
6629,1,0,1,0
6630,0,1,0,1
6631,0,1,0,1
6632,0,1,0,1
6633,1,0,1,0
6634,1,0,1,0
6635,0,1,0,1
6636,0,1,0,1
6637,1,0,1,0
6638,0,1,1,0
6639,0,1,0,1
6640,1,0,1,0
6641,0,1,0,1
6642,0,1,1,0
6643,0,1,0,1
6644,0,1,0,1
6645,0,1,1,0
6646,0,1,0,1
6647,0,1,0,1
6648,0,1,0,1
6649,0,1,0,1
6650,1,0,0,1
6651,1,0,1,0
6652,1,0,0,1
6653,0,1,0,1
6654,1,0,0,1
6655,1,0,0,1
6656,0,1,0,1
6657,1,0,1,0
6658,0,1,0,1
6659,1,0,1,0
6660,0,1,0,1
6661,0,1,1,0
6662,1,0,1,0
6663,1,0,0,1
6664,0,1,0,1
6665,1,0,0,1
6666,1,0,0,1
6667,0,1,0,1
6668,0,1,0,1
6669,0,1,0,1
6670,0,1,0,1
6671,1,0,0,1
6672,0,1,0,1
6673,0,1,1,0
6674,0,1,1,0
6675,0,1,0,1
6676,0,1,0,1
6677,0,1,0,1
6678,1,0,0,1
6679,0,1,1,0
6680,0,1,1,0
6681,0,1,0,1
6682,0,1,0,1
6683,0,1,0,1
6684,0,1,0,1
6685,0,1,0,1
6686,1,0,1,0
6687,0,1,1,0
6688,0,1,1,0
6689,0,1,0,1
6690,0,1,0,1
6691,0,1,1,0
6692,0,1,1,0
6693,0,1,1,0
6694,0,1,1,0
6695,0,1,1,0
6696,0,1,0,1
6697,1,0,1,0
6698,1,0,1,0
6699,1,0,0,1
6700,0,1,0,1
6701,0,1,0,1
6702,0,1,0,1
6703,1,0,0,1
6704,0,1,0,1
6705,0,1,0,1
6706,0,1,0,1
6707,0,1,0,1
6708,0,1,1,0
6709,0,1,0,1
6710,0,1,0,1
6711,0,1,1,0
6712,0,1,1,0
6713,0,1,0,1
6714,0,1,0,1
6715,1,0,0,1
6716,0,1,0,1
6717,1,0,1,0
6718,0,1,0,1
6719,0,1,1,0
6720,0,1,0,1
6721,0,1,0,1
6722,0,1,0,1
6723,0,1,1,0
6724,0,1,0,1
6725,0,1,0,1
6726,0,1,1,0
6727,0,1,1,0
6728,0,1,0,1
6729,0,1,1,0
6730,0,1,0,1
6731,0,1,0,1
6732,1,0,1,0
6733,1,0,1,0
6734,0,1,1,0
6735,0,1,0,1
6736,0,1,0,1
6737,0,1,1,0
6738,0,1,1,0
6739,0,1,1,0
6740,0,1,0,1
6741,0,1,1,0
6742,1,0,0,1
6743,0,1,0,1
6744,0,1,1,0
6745,1,0,0,1
6746,0,1,0,1
6747,0,1,1,0
6748,1,0,0,1
6749,0,1,0,1
6750,0,1,0,1
6751,1,0,0,1
6752,1,0,0,1
6753,1,0,0,1
6754,0,1,0,1
6755,1,0,1,0
6756,1,0,0,1
6757,1,0,0,1
6758,1,0,0,1
6759,0,1,0,1
6760,1,0,0,1
6761,0,1,0,1
6762,0,1,0,1
6763,0,1,1,0
6764,0,1,1,0
6765,0,1,0,1
6766,0,1,0,1
6767,0,1,0,1
6768,1,0,1,0
6769,0,1,1,0
6770,1,0,1,0
6771,0,1,0,1
6772,0,1,1,0
6773,0,1,1,0
6774,0,1,0,1
6775,0,1,0,1
6776,0,1,0,1
6777,0,1,0,1
6778,1,0,1,0
6779,0,1,0,1
6780,0,1,1,0
6781,0,1,1,0
6782,1,0,0,1
6783,1,0,1,0
6784,0,1,1,0
6785,1,0,1,0
6786,0,1,0,1
6787,0,1,0,1
6788,1,0,1,0
6789,0,1,1,0
6790,0,1,1,0
6791,0,1,0,1
6792,0,1,0,1
6793,0,1,0,1
6794,1,0,1,0
6795,0,1,1,0
6796,0,1,0,1
6797,0,1,0,1
6798,0,1,0,1
6799,0,1,1,0
6800,0,1,1,0
6801,0,1,1,0
6802,1,0,1,0
6803,0,1,1,0
6804,0,1,0,1
6805,0,1,0,1
6806,0,1,1,0
6807,0,1,0,1
6808,0,1,1,0
6809,0,1,0,1
6810,1,0,1,0
6811,0,1,0,1
6812,0,1,1,0
6813,1,0,1,0
6814,1,0,1,0
6815,1,0,1,0
6816,1,0,1,0
6817,1,0,0,1
6818,1,0,0,1
6819,0,1,1,0
6820,1,0,1,0
6821,0,1,1,0
6822,0,1,1,0
6823,0,1,0,1
6824,0,1,0,1
6825,1,0,0,1
6826,1,0,0,1
6827,0,1,1,0
6828,0,1,1,0
6829,0,1,1,0
6830,1,0,1,0
6831,0,1,1,0
6832,0,1,1,0
6833,0,1,1,0
6834,0,1,0,1
6835,0,1,1,0
6836,1,0,0,1
6837,0,1,0,1
6838,0,1,0,1
6839,1,0,1,0
6840,1,0,1,0
6841,0,1,1,0
6842,0,1,0,1
6843,0,1,1,0
6844,1,0,1,0
6845,1,0,0,1
6846,0,1,0,1
6847,0,1,0,1
6848,1,0,0,1
6849,1,0,1,0
6850,1,0,0,1
6851,0,1,1,0
6852,0,1,0,1
6853,0,1,0,1
6854,1,0,1,0
6855,0,1,0,1
6856,0,1,0,1
6857,1,0,1,0
6858,0,1,1,0
6859,1,0,1,0
6860,0,1,0,1
6861,1,0,1,0
6862,0,1,1,0
6863,1,0,1,0
6864,0,1,0,1
6865,0,1,0,1
6866,0,1,0,1
6867,1,0,1,0
6868,0,1,0,1
6869,0,1,0,1
6870,0,1,0,1
6871,0,1,1,0
6872,0,1,0,1
6873,0,1,0,1
6874,0,1,0,1
6875,0,1,0,1
6876,0,1,0,1
6877,0,1,0,1
6878,0,1,0,1
6879,0,1,0,1
6880,0,1,0,1
6881,0,1,0,1
6882,0,1,0,1
6883,0,1,1,0
6884,0,1,0,1
6885,0,1,1,0
6886,0,1,0,1
6887,0,1,0,1
6888,0,1,0,1
6889,0,1,1,0
6890,0,1,0,1
6891,0,1,0,1
6892,0,1,1,0
6893,0,1,0,1
6894,0,1,1,0
6895,0,1,0,1
6896,0,1,1,0
6897,0,1,1,0
6898,0,1,1,0
6899,0,1,0,1
6900,0,1,0,1
6901,0,1,0,1
6902,0,1,0,1
6903,0,1,0,1
6904,0,1,1,0
6905,0,1,0,1
6906,0,1,1,0
6907,0,1,0,1
6908,0,1,1,0
6909,0,1,0,1
6910,0,1,1,0
6911,0,1,0,1
6912,0,1,0,1
6913,0,1,1,0
6914,0,1,1,0
6915,0,1,1,0
6916,0,1,0,1
6917,0,1,1,0
6918,1,0,0,1
6919,0,1,0,1
6920,1,0,0,1
6921,1,0,1,0
6922,0,1,0,1
6923,0,1,0,1
6924,0,1,0,1
6925,1,0,0,1
6926,1,0,0,1
6927,0,1,0,1
6928,0,1,0,1
6929,0,1,1,0
6930,1,0,0,1
6931,0,1,1,0
6932,0,1,0,1
6933,1,0,1,0
6934,0,1,0,1
6935,0,1,0,1
6936,0,1,0,1
6937,0,1,1,0
6938,0,1,0,1
6939,0,1,0,1
6940,0,1,0,1
6941,0,1,0,1
6942,1,0,0,1
6943,0,1,1,0
6944,0,1,0,1
6945,0,1,0,1
6946,0,1,1,0
6947,0,1,1,0
6948,0,1,0,1
6949,0,1,1,0
6950,0,1,1,0
6951,0,1,0,1
6952,0,1,0,1
6953,0,1,1,0
6954,0,1,1,0
6955,0,1,0,1
6956,0,1,0,1
6957,0,1,1,0
6958,0,1,1,0
6959,0,1,0,1
6960,0,1,0,1
6961,0,1,0,1
6962,0,1,0,1
6963,0,1,0,1
6964,0,1,0,1
6965,0,1,1,0
6966,0,1,1,0
6967,0,1,0,1
6968,0,1,1,0
6969,0,1,0,1
6970,0,1,0,1
6971,0,1,1,0
6972,0,1,0,1
6973,0,1,1,0
6974,0,1,0,1
6975,0,1,1,0
6976,0,1,0,1
6977,0,1,0,1
6978,0,1,0,1
6979,0,1,0,1
6980,0,1,1,0
6981,0,1,0,1
6982,0,1,0,1
6983,0,1,0,1
6984,0,1,1,0
6985,0,1,1,0
6986,0,1,1,0
6987,0,1,0,1
6988,0,1,0,1
6989,0,1,1,0
6990,0,1,1,0
6991,0,1,1,0
6992,0,1,1,0
6993,0,1,1,0
6994,0,1,1,0
6995,0,1,1,0
6996,0,1,0,1
6997,0,1,1,0
6998,0,1,1,0
6999,0,1,1,0
7000,0,1,1,0
7001,0,1,1,0
7002,0,1,1,0
7003,0,1,1,0
7004,0,1,0,1
7005,0,1,0,1
7006,0,1,1,0
7007,0,1,1,0
7008,0,1,0,1
7009,0,1,0,1
7010,0,1,0,1
7011,0,1,1,0
7012,0,1,1,0
7013,0,1,1,0
7014,0,1,1,0
7015,0,1,0,1
7016,0,1,0,1
7017,0,1,0,1
7018,0,1,1,0
7019,0,1,0,1
7020,0,1,0,1
7021,0,1,0,1
7022,0,1,1,0
7023,0,1,1,0
7024,0,1,1,0
7025,1,0,1,0
7026,1,0,0,1
7027,1,0,1,0
7028,1,0,1,0
7029,1,0,1,0
7030,0,1,1,0
7031,0,1,1,0
7032,0,1,1,0
7033,0,1,0,1
7034,0,1,0,1
7035,0,1,0,1
7036,0,1,0,1
7037,0,1,1,0
7038,0,1,0,1
7039,0,1,1,0
7040,0,1,0,1
7041,0,1,1,0
7042,0,1,1,0
7043,0,1,0,1
7044,0,1,1,0
7045,0,1,0,1
7046,0,1,1,0
7047,0,1,1,0
7048,0,1,0,1
7049,0,1,1,0
7050,0,1,0,1
7051,0,1,0,1
7052,0,1,1,0
7053,0,1,0,1
7054,0,1,1,0
7055,0,1,0,1
7056,1,0,0,1
7057,0,1,0,1
7058,0,1,0,1
7059,0,1,0,1
7060,0,1,1,0
7061,0,1,0,1
7062,0,1,0,1
7063,0,1,0,1
7064,0,1,1,0
7065,1,0,0,1
7066,0,1,0,1
7067,0,1,0,1
7068,0,1,1,0
7069,0,1,1,0
7070,0,1,1,0
7071,0,1,0,1
7072,0,1,1,0
7073,0,1,1,0
7074,0,1,1,0
7075,0,1,0,1
7076,0,1,0,1
7077,0,1,1,0
7078,0,1,0,1
7079,0,1,0,1
7080,0,1,0,1
7081,0,1,0,1
7082,0,1,0,1
7083,0,1,1,0
7084,0,1,1,0
7085,0,1,1,0
7086,1,0,1,0
7087,0,1,0,1
7088,0,1,1,0
7089,0,1,0,1
7090,0,1,1,0
7091,0,1,1,0
7092,0,1,0,1
7093,0,1,0,1
7094,0,1,0,1
7095,0,1,0,1
7096,1,0,1,0
7097,0,1,0,1
7098,0,1,0,1
7099,0,1,1,0
7100,0,1,0,1
7101,0,1,0,1
7102,0,1,1,0
7103,0,1,0,1
7104,0,1,1,0
7105,1,0,0,1
7106,0,1,1,0
7107,1,0,0,1
7108,1,0,1,0
7109,1,0,1,0
7110,1,0,0,1
7111,0,1,0,1
7112,0,1,0,1
7113,1,0,1,0
7114,0,1,0,1
7115,0,1,0,1
7116,0,1,0,1
7117,0,1,1,0
7118,0,1,0,1
7119,1,0,0,1
7120,0,1,1,0
7121,0,1,0,1
7122,1,0,1,0
7123,0,1,0,1
7124,0,1,0,1
7125,1,0,0,1
7126,0,1,1,0
7127,1,0,0,1
7128,0,1,0,1
7129,1,0,0,1
7130,0,1,1,0
7131,0,1,1,0
7132,1,0,0,1
7133,1,0,1,0
7134,0,1,0,1
7135,0,1,1,0
7136,0,1,0,1
7137,1,0,0,1
7138,0,1,0,1
7139,0,1,0,1
7140,0,1,1,0
7141,0,1,1,0
7142,0,1,1,0
7143,0,1,1,0
7144,0,1,0,1
7145,0,1,0,1
7146,0,1,1,0
7147,0,1,1,0
7148,0,1,0,1
7149,0,1,0,1
7150,0,1,0,1
7151,0,1,1,0
7152,0,1,1,0
7153,0,1,0,1
7154,1,0,0,1
7155,1,0,0,1
7156,0,1,0,1
7157,0,1,0,1
7158,1,0,1,0
7159,0,1,0,1
7160,0,1,0,1
7161,0,1,1,0
7162,1,0,0,1
7163,0,1,1,0
7164,0,1,1,0
7165,0,1,1,0
7166,0,1,0,1
7167,0,1,0,1
7168,0,1,0,1
7169,1,0,1,0
7170,0,1,0,1
7171,0,1,0,1
7172,0,1,0,1
7173,0,1,1,0
7174,0,1,0,1
7175,0,1,1,0
7176,0,1,1,0
7177,0,1,1,0
7178,0,1,0,1
7179,0,1,0,1
7180,0,1,1,0
7181,1,0,0,1
7182,0,1,1,0
7183,0,1,1,0
7184,0,1,0,1
7185,0,1,0,1
7186,0,1,1,0
7187,0,1,1,0
7188,0,1,1,0
7189,0,1,1,0
7190,0,1,0,1
7191,0,1,0,1
7192,0,1,0,1
7193,0,1,0,1
7194,0,1,1,0
7195,0,1,1,0
7196,1,0,1,0
7197,1,0,1,0
7198,0,1,1,0
7199,0,1,0,1
7200,0,1,0,1
7201,0,1,0,1
7202,1,0,1,0
7203,1,0,1,0
7204,0,1,0,1
7205,0,1,0,1
7206,0,1,0,1
7207,0,1,0,1
7208,0,1,0,1
7209,0,1,0,1
7210,0,1,1,0
7211,0,1,0,1
7212,0,1,0,1
7213,1,0,0,1
7214,0,1,0,1
7215,1,0,1,0
7216,0,1,1,0
7217,0,1,0,1
7218,1,0,1,0
7219,0,1,1,0
7220,0,1,1,0
7221,0,1,1,0
7222,0,1,1,0
7223,0,1,1,0
7224,0,1,0,1
7225,0,1,0,1
7226,0,1,0,1
7227,0,1,1,0
7228,0,1,0,1
7229,0,1,1,0
7230,0,1,0,1
7231,0,1,1,0
7232,0,1,1,0
7233,0,1,0,1
7234,0,1,1,0
7235,0,1,1,0
7236,0,1,0,1
7237,0,1,0,1
7238,0,1,0,1
7239,0,1,1,0
7240,0,1,0,1
7241,0,1,0,1
7242,0,1,1,0
7243,0,1,1,0
7244,0,1,0,1
7245,0,1,0,1
7246,0,1,0,1
7247,0,1,0,1
7248,0,1,0,1
7249,0,1,0,1
7250,0,1,1,0
7251,0,1,1,0
7252,0,1,0,1
7253,0,1,0,1
7254,0,1,1,0
7255,0,1,0,1
7256,0,1,0,1
7257,0,1,1,0
7258,0,1,0,1
7259,0,1,0,1
7260,0,1,0,1
7261,0,1,1,0
7262,0,1,0,1
7263,0,1,0,1
7264,0,1,0,1
7265,0,1,0,1
7266,0,1,0,1
7267,0,1,1,0
7268,0,1,0,1
7269,0,1,0,1
7270,0,1,0,1
7271,0,1,1,0
7272,0,1,1,0
7273,0,1,1,0
7274,0,1,0,1
7275,0,1,0,1
7276,0,1,1,0
7277,0,1,1,0
7278,0,1,0,1
7279,0,1,0,1
7280,0,1,0,1
7281,0,1,0,1
7282,0,1,0,1
7283,0,1,1,0
7284,0,1,0,1
7285,0,1,0,1
7286,0,1,0,1
7287,0,1,0,1
7288,0,1,0,1
7289,0,1,0,1
7290,0,1,1,0
7291,0,1,0,1
7292,0,1,0,1
7293,0,1,0,1
7294,0,1,1,0
7295,0,1,0,1
7296,0,1,0,1
7297,0,1,0,1
7298,0,1,1,0
7299,0,1,0,1
7300,0,1,1,0
7301,0,1,1,0
7302,0,1,1,0
7303,0,1,0,1
7304,0,1,1,0
7305,0,1,0,1
7306,0,1,1,0
7307,0,1,0,1
7308,0,1,0,1
7309,0,1,0,1
7310,0,1,1,0
7311,0,1,0,1
7312,0,1,1,0
7313,0,1,1,0
7314,0,1,0,1
7315,0,1,0,1
7316,0,1,1,0
7317,0,1,1,0
7318,0,1,0,1
7319,0,1,1,0
7320,0,1,1,0
7321,0,1,0,1
7322,0,1,1,0
7323,0,1,0,1
7324,0,1,0,1
7325,0,1,1,0
7326,0,1,1,0
7327,0,1,1,0
7328,0,1,0,1
7329,0,1,0,1
7330,0,1,0,1
7331,0,1,1,0
7332,0,1,1,0
7333,0,1,1,0
7334,0,1,0,1
7335,0,1,0,1
7336,0,1,1,0
7337,0,1,0,1
7338,0,1,0,1
7339,0,1,1,0
7340,0,1,0,1
7341,0,1,0,1
7342,0,1,0,1
7343,0,1,0,1
7344,0,1,1,0
7345,0,1,1,0
7346,0,1,0,1
7347,0,1,0,1
7348,0,1,1,0
7349,0,1,0,1
7350,0,1,0,1
7351,0,1,0,1
7352,0,1,0,1
7353,0,1,0,1
7354,0,1,0,1
7355,0,1,0,1
7356,0,1,0,1
7357,0,1,0,1
7358,0,1,1,0
7359,0,1,1,0
7360,0,1,0,1
7361,0,1,0,1
7362,0,1,0,1
7363,0,1,0,1
7364,0,1,0,1
7365,0,1,1,0
7366,0,1,1,0
7367,0,1,0,1
7368,0,1,1,0
7369,0,1,0,1
7370,1,0,0,1
7371,0,1,0,1
7372,1,0,1,0
7373,1,0,1,0
7374,0,1,0,1
7375,1,0,0,1
7376,1,0,0,1
7377,0,1,1,0
7378,1,0,1,0
7379,0,1,0,1
7380,0,1,1,0
7381,0,1,1,0
7382,0,1,1,0
7383,0,1,0,1
7384,1,0,0,1
7385,0,1,0,1
7386,0,1,0,1
7387,0,1,1,0
7388,0,1,0,1
7389,0,1,1,0
7390,0,1,1,0
7391,1,0,0,1
7392,0,1,1,0
7393,0,1,1,0
7394,0,1,0,1
7395,0,1,0,1
7396,0,1,0,1
7397,0,1,0,1
7398,0,1,0,1
7399,1,0,0,1
7400,0,1,0,1
7401,0,1,1,0
7402,0,1,0,1
7403,0,1,0,1
7404,0,1,0,1
7405,0,1,1,0
7406,0,1,0,1
7407,1,0,1,0
7408,0,1,0,1
7409,0,1,0,1
7410,0,1,1,0
7411,0,1,1,0
7412,0,1,1,0
7413,0,1,1,0
7414,0,1,0,1
7415,0,1,1,0
7416,0,1,0,1
7417,0,1,0,1
7418,0,1,1,0
7419,0,1,1,0
7420,0,1,1,0
7421,0,1,1,0
7422,0,1,0,1
7423,0,1,0,1
7424,1,0,1,0
7425,0,1,0,1
7426,0,1,0,1
7427,0,1,0,1
7428,0,1,1,0
7429,0,1,0,1
7430,0,1,0,1
7431,0,1,0,1
7432,0,1,0,1
7433,0,1,0,1
7434,0,1,0,1
7435,0,1,0,1
7436,0,1,0,1
7437,0,1,0,1
7438,0,1,0,1
7439,0,1,0,1
7440,0,1,1,0
7441,0,1,0,1
7442,0,1,1,0
7443,0,1,0,1
7444,0,1,1,0
7445,0,1,1,0
7446,0,1,1,0
7447,0,1,0,1
7448,0,1,1,0
7449,0,1,0,1
7450,0,1,0,1
7451,0,1,0,1
7452,0,1,0,1
7453,0,1,0,1
7454,0,1,0,1
7455,0,1,1,0
7456,0,1,1,0
7457,0,1,1,0
7458,0,1,1,0
7459,0,1,0,1
7460,1,0,1,0
7461,0,1,0,1
7462,0,1,1,0
7463,0,1,1,0
7464,0,1,1,0
7465,0,1,1,0
7466,0,1,1,0
7467,0,1,0,1
7468,0,1,1,0
7469,0,1,0,1
7470,0,1,0,1
7471,0,1,1,0
7472,0,1,1,0
7473,0,1,0,1
7474,0,1,1,0
7475,0,1,0,1
7476,0,1,0,1
7477,0,1,1,0
7478,1,0,1,0
7479,0,1,0,1
7480,0,1,1,0
7481,0,1,1,0
7482,0,1,0,1
7483,0,1,0,1
7484,0,1,0,1
7485,1,0,1,0
7486,0,1,1,0
7487,0,1,1,0
7488,0,1,0,1
7489,0,1,0,1
7490,0,1,1,0
7491,0,1,0,1
7492,1,0,1,0
7493,0,1,0,1
7494,0,1,0,1
7495,0,1,1,0
7496,1,0,0,1
7497,0,1,1,0
7498,0,1,1,0
7499,0,1,1,0
7500,0,1,0,1
7501,0,1,1,0
7502,1,0,0,1
7503,0,1,1,0
7504,0,1,1,0
7505,0,1,0,1
7506,0,1,0,1
7507,0,1,1,0
7508,0,1,1,0
7509,0,1,1,0
7510,0,1,1,0
7511,0,1,1,0
7512,0,1,1,0
7513,0,1,0,1
7514,0,1,0,1
7515,0,1,1,0
7516,0,1,0,1
7517,0,1,0,1
7518,0,1,0,1
7519,0,1,1,0
7520,0,1,0,1
7521,0,1,1,0
7522,0,1,1,0
7523,0,1,1,0
7524,0,1,0,1
7525,0,1,1,0
7526,0,1,0,1
7527,0,1,1,0
7528,0,1,0,1
7529,0,1,0,1
7530,0,1,0,1
7531,0,1,1,0
7532,0,1,0,1
7533,0,1,1,0
7534,0,1,0,1
7535,0,1,1,0
7536,0,1,1,0
7537,0,1,0,1
7538,0,1,1,0
7539,0,1,1,0
7540,0,1,0,1
7541,0,1,0,1
7542,1,0,0,1
7543,0,1,0,1
7544,0,1,0,1
7545,0,1,1,0
7546,0,1,1,0
7547,0,1,0,1
7548,0,1,0,1
7549,0,1,0,1
7550,0,1,1,0
7551,0,1,1,0
7552,0,1,1,0
7553,0,1,0,1
7554,0,1,0,1
7555,0,1,0,1
7556,0,1,1,0
7557,0,1,0,1
7558,0,1,1,0
7559,1,0,0,1
7560,0,1,1,0
7561,0,1,0,1
7562,0,1,0,1
7563,0,1,1,0
7564,0,1,1,0
7565,0,1,1,0
7566,0,1,0,1
7567,0,1,0,1
7568,0,1,1,0
7569,0,1,0,1
7570,0,1,0,1
7571,0,1,0,1
7572,0,1,1,0
7573,1,0,0,1
7574,1,0,0,1
7575,0,1,0,1
7576,0,1,0,1
7577,0,1,1,0
7578,0,1,1,0
7579,0,1,1,0
7580,0,1,1,0
7581,0,1,0,1
7582,0,1,1,0
7583,0,1,0,1
7584,0,1,0,1
7585,0,1,1,0
7586,0,1,1,0
7587,0,1,1,0
7588,0,1,0,1
7589,0,1,0,1
7590,0,1,1,0
7591,0,1,0,1
7592,1,0,1,0
7593,0,1,0,1
7594,0,1,0,1
7595,0,1,0,1
7596,1,0,0,1
7597,0,1,0,1
7598,0,1,1,0
7599,0,1,0,1
7600,0,1,0,1
7601,0,1,0,1
7602,0,1,1,0
7603,0,1,0,1
7604,0,1,1,0
7605,0,1,0,1
7606,0,1,1,0
7607,0,1,1,0
7608,0,1,0,1
7609,0,1,0,1
7610,0,1,0,1
7611,0,1,1,0
7612,0,1,0,1
7613,0,1,0,1
7614,0,1,0,1
7615,0,1,0,1
7616,0,1,1,0
7617,0,1,0,1
7618,0,1,1,0
7619,0,1,1,0
7620,0,1,1,0
7621,0,1,1,0
7622,0,1,0,1
7623,0,1,0,1
7624,0,1,0,1
7625,0,1,1,0
7626,0,1,0,1
7627,0,1,1,0
7628,0,1,1,0
7629,1,0,1,0
7630,0,1,1,0
7631,0,1,1,0
7632,0,1,1,0
7633,1,0,0,1
7634,1,0,0,1
7635,0,1,1,0
7636,0,1,1,0
7637,0,1,1,0
7638,0,1,0,1
7639,0,1,0,1
7640,1,0,0,1
7641,0,1,1,0
7642,0,1,0,1
7643,0,1,1,0
7644,0,1,1,0
7645,1,0,0,1
7646,0,1,1,0
7647,0,1,0,1
7648,0,1,0,1
7649,1,0,0,1
7650,1,0,0,1
7651,0,1,0,1
7652,1,0,0,1
7653,0,1,1,0
7654,0,1,0,1
7655,1,0,1,0
7656,1,0,0,1
7657,1,0,1,0
7658,0,1,0,1
7659,1,0,1,0
7660,0,1,1,0
7661,0,1,0,1
7662,0,1,0,1
7663,0,1,0,1
7664,0,1,1,0
7665,0,1,1,0
7666,0,1,0,1
7667,1,0,0,1
7668,0,1,0,1
7669,0,1,0,1
7670,0,1,0,1
7671,0,1,0,1
7672,0,1,1,0
7673,1,0,1,0
7674,0,1,1,0
7675,0,1,1,0
7676,0,1,1,0
7677,0,1,1,0
7678,0,1,0,1
7679,0,1,1,0
7680,0,1,1,0
7681,1,0,0,1
7682,0,1,0,1
7683,0,1,0,1
7684,0,1,0,1
7685,0,1,0,1
7686,0,1,1,0
7687,0,1,0,1
7688,0,1,0,1
7689,1,0,0,1
7690,0,1,1,0
7691,0,1,0,1
7692,1,0,0,1
7693,0,1,0,1
7694,0,1,1,0
7695,0,1,0,1
7696,0,1,1,0
7697,0,1,1,0
7698,0,1,0,1
7699,0,1,0,1
7700,0,1,1,0
7701,0,1,1,0
7702,0,1,0,1
7703,0,1,0,1
7704,0,1,1,0
7705,0,1,1,0
7706,0,1,0,1
7707,0,1,0,1
7708,0,1,0,1
7709,0,1,0,1
7710,0,1,1,0
7711,0,1,0,1
7712,0,1,0,1
7713,0,1,0,1
7714,0,1,1,0
7715,0,1,0,1
