4,faculty,student,senior,junior
6445,1,0,1,0
6446,1,0,1,0
6447,0,1,1,0
6448,0,1,1,0
6449,0,1,1,0
6450,1,0,1,0
6451,0,1,1,0
6452,0,1,0,1
6453,0,1,1,0
6454,0,1,1,0
6455,1,0,1,0
6456,1,0,1,0
6457,1,0,1,0
6458,1,0,1,0
6459,0,1,1,0
6460,0,1,1,0
6461,0,1,0,1
6462,0,1,1,0
6463,0,1,0,1
6464,0,1,1,0
6465,0,1,1,0
6466,0,1,0,1
6467,0,1,0,1
6468,0,1,1,0
6469,0,1,0,1
6470,0,1,1,0
6471,0,1,1,0
6472,0,1,1,0
6473,0,1,1,0
6474,1,0,1,0
6475,1,0,1,0
6476,0,1,0,1
6477,1,0,1,0
6478,1,0,1,0
6479,1,0,1,0
6480,0,1,1,0
6481,1,0,1,0
6482,0,1,1,0
6483,1,0,1,0
6484,0,1,0,1
6485,0,1,0,1
6486,0,1,1,0
6487,1,0,1,0
6488,0,1,1,0
6489,1,0,1,0
6490,1,0,1,0
6491,0,1,1,0
6492,1,0,1,0
6493,0,1,1,0
6494,0,1,0,1
6495,0,1,1,0
6496,1,0,1,0
6497,0,1,1,0
6498,0,1,1,0
6499,1,0,1,0
6500,1,0,1,0
6501,0,1,0,1
6502,0,1,1,0
6503,0,1,0,1
6504,1,0,1,0
6505,0,1,1,0
6506,0,1,1,0
6507,0,1,0,1
6508,0,1,0,1
6509,0,1,0,1
6510,0,1,0,1
6511,0,1,0,1
6512,0,1,0,1
6513,0,1,0,1
6514,0,1,0,1
6515,0,1,0,1
6516,0,1,0,1
6517,0,1,1,0
6518,0,1,0,1
6519,0,1,0,1
6520,0,1,0,1
6521,0,1,0,1
6522,0,1,0,1
6523,0,1,0,1
6524,0,1,0,1
6525,0,1,0,1
6526,1,0,1,0
6527,0,1,0,1
6528,0,1,1,0
6529,0,1,1,0
6530,0,1,0,1
6531,0,1,1,0
6532,0,1,1,0
6533,0,1,1,0
6534,0,1,1,0
6535,0,1,1,0
6536,1,0,1,0
6537,0,1,0,1
6538,0,1,1,0
6539,0,1,0,1
6540,0,1,0,1
6541,0,1,1,0
6542,0,1,1,0
6543,0,1,0,1
6544,1,0,1,0
6545,0,1,1,0
6546,0,1,0,1
6547,0,1,1,0
6548,0,1,1,0
6549,1,0,1,0
6550,0,1,1,0
6551,0,1,0,1
6552,0,1,0,1
6553,0,1,1,0
6554,0,1,1,0
6555,0,1,1,0
6556,0,1,1,0
6557,0,1,1,0
6558,1,0,1,0
6559,0,1,0,1
6560,1,0,1,0
6561,1,0,1,0
6562,1,0,1,0
6563,1,0,1,0
6564,0,1,1,0
6565,0,1,0,1
6566,0,1,1,0
6567,1,0,1,0
6568,0,1,1,0
6569,0,1,0,1
6570,0,1,0,1
6571,0,1,1,0
6572,0,1,1,0
6573,0,1,0,1
6574,0,1,0,1
6575,0,1,0,1
6576,0,1,0,1
6577,0,1,0,1
6578,0,1,0,1
6579,0,1,0,1
6580,0,1,0,1
6581,0,1,0,1
6582,0,1,1,0
6583,0,1,0,1
6584,1,0,1,0
6585,0,1,1,0
6586,0,1,1,0
6587,0,1,0,1
6588,0,1,1,0
6589,0,1,0,1
6590,0,1,1,0
6591,0,1,0,1
6592,0,1,0,1
6593,0,1,0,1
6594,0,1,0,1
6595,1,0,1,0
6596,1,0,1,0
6597,0,1,0,1
6598,0,1,1,0
6599,0,1,0,1
6600,0,1,0,1
6601,0,1,1,0
6602,1,0,1,0
6603,0,1,0,1
6604,0,1,0,1
6605,0,1,1,0
6606,0,1,1,0
6607,0,1,1,0
6608,0,1,1,0
6609,0,1,1,0
6610,0,1,0,1
6611,0,1,0,1
6612,0,1,1,0
6613,1,0,1,0
6614,0,1,0,1
6615,0,1,0,1
6616,0,1,1,0
6617,0,1,0,1
6618,0,1,0,1
6619,0,1,0,1
6620,0,1,1,0
6621,0,1,0,1
6622,0,1,0,1
6623,0,1,1,0
6624,0,1,1,0
6625,0,1,0,1
6626,0,1,0,1
6627,0,1,0,1
6628,0,1,0,1
6629,0,1,0,1
6630,0,1,1,0
6631,0,1,1,0
6632,0,1,1,0
6633,1,0,1,0
6634,0,1,1,0
6635,0,1,1,0
6636,0,1,1,0
6637,1,0,1,0
6638,0,1,1,0
6639,0,1,0,1
6640,0,1,0,1
6641,1,0,1,0
6642,1,0,1,0
6643,0,1,0,1
6644,0,1,0,1
6645,0,1,0,1
6646,0,1,1,0
6647,0,1,0,1
6648,0,1,1,0
6649,0,1,0,1
6650,0,1,0,1
6651,0,1,0,1
6652,0,1,0,1
6653,0,1,0,1
6654,0,1,0,1
6655,0,1,0,1
6656,0,1,0,1
6657,0,1,0,1
6658,0,1,0,1
6659,0,1,0,1
6660,0,1,0,1
6661,0,1,0,1
6662,0,1,0,1
6663,0,1,0,1
6664,0,1,0,1
6665,0,1,0,1
6666,0,1,0,1
6667,0,1,0,1
6668,0,1,0,1
6669,0,1,0,1
6670,0,1,0,1
6671,0,1,0,1
6672,0,1,0,1
6673,0,1,0,1
6674,0,1,0,1
6675,0,1,0,1
6676,0,1,0,1
6677,0,1,0,1
6678,0,1,0,1
6679,0,1,0,1
6680,0,1,0,1
6681,0,1,1,0
6682,0,1,0,1
6683,0,1,0,1
6684,0,1,0,1
6685,0,1,0,1
6686,0,1,0,1
6687,0,1,0,1
6688,0,1,1,0
6689,0,1,0,1
6690,0,1,1,0
6691,0,1,0,1
6692,0,1,0,1
6693,0,1,0,1
6694,0,1,0,1
6695,0,1,0,1
6696,0,1,0,1
6697,1,0,1,0
6698,0,1,0,1
6699,0,1,1,0
6700,0,1,1,0
6701,0,1,1,0
6702,0,1,0,1
6703,0,1,0,1
6704,0,1,1,0
6705,1,0,1,0
6706,0,1,0,1
6707,0,1,1,0
6708,0,1,1,0
6709,0,1,1,0
6710,0,1,1,0
6711,0,1,0,1
6712,0,1,1,0
6713,0,1,1,0
6714,0,1,1,0
6715,0,1,0,1
6716,0,1,1,0
6717,1,0,1,0
6718,0,1,1,0
6719,0,1,0,1
6720,0,1,0,1
6721,0,1,1,0
6722,0,1,0,1
6723,0,1,1,0
6724,0,1,1,0
6725,0,1,0,1
6726,0,1,1,0
6727,1,0,1,0
6728,1,0,1,0
6729,0,1,1,0
6730,0,1,1,0
6731,1,0,1,0
6732,0,1,1,0
6733,1,0,0,1
6734,0,1,1,0
6735,1,0,1,0
6736,1,0,1,0
6737,0,1,0,1
6738,0,1,0,1
6739,1,0,1,0
6740,0,1,1,0
6741,0,1,1,0
6742,1,0,1,0
6743,0,1,1,0
6744,0,1,1,0
6745,0,1,0,1
6746,1,0,1,0
6747,0,1,0,1
6748,0,1,1,0
6749,0,1,1,0
6750,0,1,1,0
6751,0,1,1,0
6752,0,1,1,0
6753,0,1,1,0
6754,0,1,1,0
6755,1,0,0,1
6756,0,1,1,0
6757,0,1,1,0
6758,1,0,1,0
6759,0,1,0,1
6760,1,0,1,0
6761,0,1,1,0
6762,0,1,1,0
6763,0,1,1,0
6764,0,1,1,0
6765,1,0,1,0
6766,0,1,0,1
6767,1,0,1,0
6768,0,1,0,1
6769,0,1,0,1
6770,0,1,0,1
6771,0,1,1,0
6772,1,0,0,1
6773,0,1,1,0
6774,1,0,1,0
6775,0,1,1,0
6776,0,1,0,1
6777,0,1,0,1
6778,0,1,0,1
6779,0,1,0,1
6780,0,1,0,1
6781,0,1,1,0
6782,1,0,1,0
6783,0,1,0,1
6784,0,1,0,1
6785,0,1,1,0
6786,0,1,1,0
6787,0,1,0,1
6788,0,1,1,0
6789,0,1,1,0
6790,0,1,0,1
6791,0,1,0,1
6792,0,1,0,1
6793,1,0,1,0
6794,1,0,1,0
6795,0,1,0,1
6796,1,0,1,0
6797,0,1,0,1
6798,0,1,0,1
6799,0,1,0,1
6800,0,1,1,0
6801,0,1,1,0
6802,0,1,0,1
6803,0,1,0,1
6804,0,1,0,1
6805,0,1,0,1
6806,0,1,0,1
6807,0,1,0,1
6808,0,1,0,1
6809,0,1,0,1
6810,0,1,0,1
6811,0,1,0,1
6812,0,1,0,1
6813,0,1,0,1
6814,0,1,0,1
6815,0,1,0,1
6816,0,1,0,1
6817,0,1,0,1
6818,0,1,0,1
6819,0,1,0,1
6820,0,1,0,1
6821,0,1,0,1
6822,0,1,0,1
6823,0,1,0,1
6824,0,1,0,1
6825,1,0,1,0
6826,0,1,1,0
6827,0,1,1,0
6828,1,0,0,1
6829,0,1,0,1
6830,0,1,0,1
6831,0,1,0,1
6832,0,1,1,0
6833,0,1,0,1
6834,0,1,0,1
6835,0,1,0,1
6836,1,0,1,0
6837,0,1,0,1
6838,0,1,1,0
6839,0,1,1,0
6840,0,1,1,0
6841,0,1,0,1
6842,0,1,0,1
6843,0,1,0,1
6844,0,1,1,0
6845,0,1,0,1
6846,0,1,0,1
6847,0,1,0,1
6848,0,1,0,1
6849,0,1,0,1
6850,0,1,0,1
6851,0,1,0,1
6852,1,0,1,0
6853,1,0,0,1
6854,0,1,1,0
6855,0,1,0,1
6856,0,1,0,1
6857,0,1,0,1
6858,0,1,0,1
6859,0,1,0,1
6860,0,1,0,1
6861,0,1,0,1
6862,0,1,0,1
6863,0,1,0,1
6864,0,1,0,1
6865,0,1,1,0
6866,0,1,0,1
6867,0,1,0,1
6868,0,1,0,1
6869,0,1,0,1
6870,0,1,1,0
6871,0,1,0,1
6872,0,1,0,1
6873,0,1,0,1
6874,0,1,0,1
6875,0,1,0,1
6876,0,1,0,1
6877,0,1,1,0
6878,0,1,1,0
6879,0,1,0,1
6880,0,1,0,1
6881,0,1,1,0
6882,0,1,0,1
6883,0,1,0,1
6884,0,1,0,1
6885,0,1,1,0
6886,1,0,1,0
6887,0,1,0,1
6888,0,1,1,0
6889,0,1,1,0
6890,0,1,0,1
6891,0,1,0,1
6892,0,1,0,1
6893,0,1,0,1
6894,0,1,0,1
6895,0,1,0,1
6896,0,1,1,0
6897,0,1,0,1
6898,1,0,1,0
6899,0,1,0,1
6900,0,1,0,1
6901,0,1,0,1
6902,0,1,0,1
6903,0,1,1,0
6904,0,1,0,1
6905,1,0,1,0
6906,0,1,0,1
6907,0,1,0,1
6908,0,1,0,1
6909,0,1,0,1
6910,0,1,0,1
6911,0,1,0,1
6912,0,1,0,1
6913,0,1,0,1
6914,0,1,0,1
6915,0,1,0,1
6916,0,1,1,0
6917,0,1,1,0
6918,0,1,1,0
6919,0,1,1,0
6920,1,0,1,0
6921,0,1,1,0
6922,0,1,1,0
6923,1,0,1,0
6924,0,1,0,1
6925,0,1,1,0
6926,1,0,0,1
6927,0,1,0,1
6928,0,1,0,1
6929,0,1,1,0
6930,0,1,0,1
6931,0,1,0,1
6932,0,1,1,0
6933,0,1,1,0
6934,1,0,1,0
6935,1,0,1,0
6936,1,0,1,0
6937,1,0,1,0
6938,1,0,1,0
6939,1,0,1,0
6940,1,0,1,0
6941,0,1,1,0
6942,1,0,1,0
6943,0,1,1,0
6944,0,1,1,0
6945,0,1,0,1
6946,0,1,1,0
6947,0,1,1,0
6948,0,1,0,1
6949,0,1,1,0
6950,0,1,0,1
6951,0,1,0,1
6952,0,1,0,1
6953,0,1,1,0
6954,0,1,0,1
6955,0,1,0,1
6956,0,1,0,1
6957,0,1,1,0
6958,0,1,1,0
6959,1,0,1,0
6960,0,1,1,0
6961,0,1,1,0
6962,0,1,1,0
6963,1,0,1,0
6964,0,1,1,0
6965,0,1,0,1
6966,0,1,1,0
6967,0,1,0,1
6968,0,1,0,1
6969,0,1,1,0
6970,0,1,1,0
6971,0,1,1,0
6972,0,1,1,0
6973,0,1,1,0
6974,0,1,1,0
6975,0,1,0,1
6976,1,0,1,0
6977,0,1,1,0
6978,0,1,0,1
6979,0,1,1,0
6980,0,1,1,0
6981,0,1,0,1
6982,1,0,1,0
6983,0,1,1,0
6984,0,1,0,1
6985,0,1,0,1
6986,0,1,0,1
6987,1,0,1,0
6988,0,1,1,0
6989,0,1,1,0
6990,0,1,1,0
6991,0,1,1,0
6992,1,0,1,0
6993,0,1,0,1
6994,0,1,0,1
6995,1,0,1,0
6996,0,1,1,0
6997,0,1,1,0
6998,0,1,0,1
6999,0,1,0,1
7000,0,1,0,1
7001,0,1,0,1
7002,0,1,0,1
7003,0,1,0,1
7004,1,0,1,0
7005,0,1,0,1
7006,0,1,0,1
7007,0,1,0,1
7008,0,1,0,1
7009,0,1,0,1
7010,0,1,0,1
7011,0,1,0,1
7012,0,1,0,1
7013,0,1,0,1
7014,0,1,0,1
7015,0,1,1,0
7016,0,1,0,1
7017,0,1,1,0
7018,0,1,0,1
7019,0,1,0,1
7020,0,1,1,0
7021,0,1,0,1
7022,0,1,0,1
7023,0,1,1,0
7024,1,0,1,0
7025,0,1,1,0
7026,1,0,1,0
7027,0,1,1,0
7028,0,1,1,0
7029,0,1,1,0
7030,1,0,1,0
7031,0,1,0,1
7032,0,1,0,1
7033,0,1,0,1
7034,1,0,1,0
7035,1,0,0,1
7036,1,0,1,0
7037,1,0,1,0
7038,1,0,1,0
7039,0,1,1,0
7040,1,0,1,0
7041,0,1,0,1
7042,1,0,1,0
7043,0,1,1,0
7044,0,1,0,1
7045,0,1,0,1
7046,0,1,0,1
7047,0,1,0,1
7048,0,1,0,1
7049,0,1,1,0
7050,0,1,0,1
7051,0,1,0,1
7052,0,1,0,1
7053,0,1,0,1
7054,0,1,0,1
7055,0,1,1,0
7056,0,1,0,1
7057,0,1,1,0
7058,1,0,1,0
7059,0,1,0,1
7060,0,1,0,1
7061,0,1,0,1
7062,0,1,0,1
7063,0,1,0,1
7064,0,1,1,0
7065,0,1,1,0
7066,1,0,1,0
7067,0,1,1,0
7068,0,1,1,0
7069,0,1,0,1
7070,0,1,1,0
7071,0,1,1,0
7072,0,1,0,1
7073,0,1,0,1
7074,0,1,1,0
7075,0,1,1,0
7076,0,1,1,0
7077,0,1,1,0
7078,0,1,1,0
7079,0,1,1,0
7080,0,1,0,1
7081,0,1,1,0
7082,0,1,1,0
7083,0,1,0,1
7084,0,1,1,0
7085,0,1,0,1
7086,0,1,0,1
7087,0,1,0,1
7088,0,1,0,1
7089,1,0,1,0
7090,0,1,0,1
7091,0,1,0,1
7092,0,1,1,0
7093,0,1,1,0
7094,0,1,0,1
7095,0,1,1,0
7096,0,1,0,1
7097,0,1,0,1
7098,0,1,1,0
7099,0,1,1,0
7100,0,1,0,1
7101,0,1,1,0
7102,0,1,1,0
7103,0,1,0,1
7104,0,1,1,0
7105,0,1,1,0
7106,0,1,0,1
7107,1,0,1,0
7108,0,1,1,0
7109,0,1,0,1
7110,0,1,1,0
7111,0,1,0,1
7112,0,1,1,0
7113,0,1,1,0
7114,0,1,1,0
7115,0,1,0,1
7116,0,1,0,1
7117,0,1,1,0
7118,1,0,1,0
7119,0,1,1,0
7120,1,0,1,0
7121,0,1,1,0
7122,1,0,1,0
7123,0,1,0,1
7124,0,1,1,0
7125,0,1,1,0
7126,0,1,1,0
7127,1,0,1,0
7128,0,1,1,0
7129,0,1,0,1
7130,0,1,0,1
7131,0,1,0,1
7132,0,1,1,0
7133,0,1,0,1
7134,0,1,0,1
7135,0,1,0,1
7136,0,1,1,0
7137,0,1,0,1
7138,0,1,1,0
7139,0,1,0,1
7140,0,1,0,1
7141,0,1,1,0
7142,1,0,1,0
7143,0,1,0,1
7144,0,1,1,0
7145,0,1,0,1
7146,0,1,0,1
7147,1,0,1,0
7148,0,1,0,1
7149,0,1,0,1
7150,0,1,0,1
7151,0,1,1,0
7152,1,0,1,0
7153,1,0,1,0
7154,0,1,0,1
7155,0,1,1,0
7156,0,1,1,0
7157,0,1,0,1
7158,0,1,0,1
7159,0,1,0,1
7160,0,1,0,1
7161,0,1,1,0
7162,0,1,0,1
7163,0,1,1,0
7164,0,1,1,0
7165,0,1,1,0
7166,0,1,1,0
7167,0,1,0,1
7168,0,1,1,0
7169,0,1,1,0
7170,0,1,1,0
7171,0,1,1,0
7172,1,0,1,0
7173,0,1,1,0
7174,0,1,1,0
7175,1,0,1,0
7176,0,1,1,0
7177,0,1,0,1
7178,0,1,1,0
7179,0,1,1,0
7180,0,1,1,0
7181,0,1,1,0
7182,0,1,1,0
7183,0,1,0,1
7184,0,1,1,0
7185,0,1,0,1
7186,1,0,1,0
7187,0,1,0,1
7188,0,1,1,0
7189,1,0,1,0
7190,1,0,1,0
7191,1,0,1,0
7192,0,1,1,0
7193,0,1,1,0
7194,0,1,0,1
7195,0,1,1,0
7196,0,1,1,0
7197,0,1,1,0
7198,0,1,0,1
7199,0,1,1,0
7200,1,0,1,0
7201,0,1,0,1
7202,1,0,1,0
7203,0,1,0,1
7204,0,1,0,1
7205,0,1,0,1
7206,0,1,0,1
7207,0,1,0,1
7208,0,1,0,1
7209,0,1,1,0
7210,0,1,1,0
7211,1,0,0,1
7212,0,1,1,0
7213,0,1,0,1
7214,0,1,1,0
7215,0,1,1,0
7216,0,1,1,0
7217,0,1,0,1
7218,0,1,0,1
7219,0,1,1,0
7220,0,1,1,0
7221,0,1,1,0
7222,0,1,1,0
7223,1,0,1,0
7224,0,1,0,1
7225,0,1,1,0
7226,0,1,0,1
7227,0,1,0,1
7228,0,1,1,0
7229,0,1,0,1
7230,1,0,1,0
7231,0,1,1,0
7232,0,1,1,0
7233,1,0,1,0
7234,0,1,1,0
7235,1,0,1,0
7236,0,1,0,1
7237,0,1,0,1
7238,0,1,1,0
7239,1,0,1,0
7240,1,0,1,0
7241,0,1,1,0
7242,0,1,0,1
7243,0,1,1,0
7244,0,1,1,0
7245,1,0,1,0
7246,0,1,1,0
7247,0,1,0,1
7248,0,1,1,0
7249,0,1,1,0
7250,1,0,1,0
7251,0,1,0,1
7252,0,1,1,0
7253,0,1,1,0
7254,0,1,0,1
7255,0,1,0,1
7256,0,1,1,0
7257,0,1,0,1
7258,0,1,0,1
7259,0,1,0,1
7260,1,0,1,0
7261,0,1,1,0
7262,1,0,1,0
7263,1,0,1,0
7264,0,1,1,0
7265,0,1,1,0
7266,0,1,1,0
7267,0,1,1,0
7268,0,1,1,0
7269,0,1,1,0
7270,0,1,1,0
7271,0,1,1,0
7272,0,1,0,1
7273,1,0,1,0
7274,1,0,1,0
7275,0,1,1,0
7276,1,0,1,0
7277,0,1,1,0
7278,0,1,0,1
7279,0,1,0,1
7280,0,1,1,0
7281,0,1,1,0
7282,0,1,0,1
7283,0,1,0,1
7284,0,1,0,1
7285,0,1,0,1
7286,1,0,1,0
7287,0,1,1,0
7288,0,1,0,1
7289,0,1,1,0
7290,0,1,0,1
7291,0,1,0,1
7292,0,1,0,1
7293,0,1,0,1
7294,0,1,0,1
7295,0,1,0,1
7296,1,0,0,1
7297,0,1,0,1
7298,0,1,0,1
7299,0,1,0,1
7300,0,1,1,0
7301,0,1,0,1
7302,0,1,0,1
7303,0,1,0,1
7304,0,1,0,1
7305,1,0,1,0
7306,0,1,1,0
7307,0,1,1,0
7308,0,1,0,1
7309,0,1,1,0
7310,1,0,1,0
7311,0,1,1,0
7312,1,0,1,0
7313,1,0,1,0
7314,0,1,0,1
7315,1,0,1,0
7316,0,1,0,1
7317,0,1,1,0
7318,0,1,1,0
7319,0,1,0,1
7320,1,0,1,0
7321,1,0,1,0
